diameter,x_center,Re,Cd,channel_height,U_inlet,blockage_ratio,flow_regime
0.3464880495751541,2.8068406635446017,300136.5283351717,1.2128469107652051,1.831890689846728,12.993371432428209,0.18914231700372053,1
0.4899472573054113,1.7768137130807893,466827.5897592227,1.2654479883949208,2.9542323422683148,14.29217888655992,0.16584587823218422,1
0.1952506981500888,1.897505814521429,84555.88701756562,0.9477543286590908,3.3615322976520665,6.495947606233474,0.05808383822058345,1
0.1024156204833338,2.7141097760666524,83810.28114333493,0.8903588364213019,2.6269014030531017,12.275024173237334,0.0389872342998111,1
0.0727313843211277,1.9430517516920611,43469.64528392179,0.8315269410137007,3.3972710085713027,8.965107502696252,0.021408767253959626,1
0.1733648264526507,1.1060327496743485,199070.6726248859,0.9340057382650956,2.591990015182362,17.22414027385675,0.0668848357583096,1
0.2174704835141861,1.5180259736782546,164928.89536219952,1.0938734233620426,1.5201890000573264,11.375950383959172,0.14305489876981434,1
0.2926318683811588,1.2956531540654272,298744.5376888733,1.1461079190187284,2.95779518684101,15.313328962163096,0.09893581194636265,1
0.433636236376432,1.3997125986580552,380863.5556670346,1.2486639368138468,3.007592042053969,13.17452937684434,0.1441805372248191,1
0.3357944811827592,2.895276462278712,305203.43641502014,1.2257182815018826,2.264524062308315,13.633492516315826,0.14828479271731435,1
0.1459289672631823,1.6729614277907745,82723.04189425557,0.8572078598125139,2.3054710407354286,8.503079626240165,0.06329681209816108,1
0.280399488683667,1.062272217355998,155844.59124009096,1.1002345337864496,3.7563326677860007,8.336922722561054,0.07464713950613318,1
0.4324710658209774,1.593720068385624,413020.5789056022,1.417258596245714,1.8902946185761764,14.325371506237596,0.22878500608901214,1
0.0548757997326145,1.3600259099074166,65925.19440760573,0.9386024389426428,1.9723661338431884,18.02029165738722,0.02782231898582039,1
0.1010984489009654,2.4468524303457464,55688.3080341548,0.8880766988071376,2.038685643339201,8.262487007398043,0.04959001365967064,1
0.3720493715003202,1.58949344312921,248038.19369267556,1.129964288482426,2.9317921933701783,10.000212849135078,0.12690168571348806,1
0.2052498113156179,1.0769756274091489,100086.7604142005,1.018977267485914,3.535005856945226,7.314508094257963,0.05806208521900002,1
0.3023248755107617,1.0005601178251935,245931.45051640083,1.2312467654477557,2.5439806968633523,12.202011996246394,0.1188392961800059,1
0.2187450474625786,2.093453318880335,252107.3174622422,0.9794748061328248,2.1262541292134225,17.28775030932101,0.10287812940944187,1
0.3636243124439517,1.372668651781354,352979.9121939295,1.242816987817321,2.527800954787597,14.560903937700962,0.14385005740078372,1
0.2593998050661695,1.9306772920122144,187566.52088510108,1.093700555054764,2.069056438949856,10.846183221143246,0.1253710629555505,1
0.3710577825493495,1.4427165997037312,309550.7872412537,1.1548800495236022,3.99719611312719,12.513581514763851,0.0928295165030204,1
0.4343129410086392,2.1360598132131168,375038.3971251063,1.1612891491554518,3.88100775827586,12.952816795677045,0.11190725916033288,1
0.1880097144251154,2.626899875837479,213429.2745264902,0.9110098981418466,3.354725325054012,17.0280515966237,0.056043251297209676,1
0.3087014169867648,1.8119153759543067,405849.941349605,1.0988056701474904,3.159114992944393,19.7205091562799,0.09771768918707371,1
0.078077522974809,1.160427790060987,76618.35557107763,0.899366448138322,2.8091069791215144,14.719669499978473,0.02779442846253794,1
0.3032764454318371,2.431913106177184,212789.59597709385,1.1469596116272958,2.5542230144037137,10.524536236605918,0.11873530373879172,1
0.3516345312089707,1.414214870645678,325218.90051409666,1.1477857984090325,3.956203294499888,13.873163966403416,0.08888181547642676,1
0.1313060123801865,2.1571007327110125,91669.25463664698,0.7539192785413747,2.285234258100437,10.472017195742602,0.057458447384441204,1
0.3950540902983241,2.978221247887957,233258.75145336063,1.5069119467128025,1.7546410142882,8.856714454363043,0.2251480998571007,1
0.229186486230084,2.2978020255487994,220255.8346750525,0.9761034998442066,3.978986047736954,14.415498812652553,0.05759921836379238,1
0.3582553427567044,2.84279891235143,230852.1720461836,1.209014880444639,2.4382016685316668,9.665683012700724,0.14693425379060332,1
0.3631834059774123,2.6102432859471763,367558.0643346444,1.143272536697418,3.0219479794541284,15.180679717956505,0.12018188547475134,1
0.3346010164077002,2.276757921137361,405506.2915925504,1.2314269542159757,2.1644860115192763,18.17864882537242,0.15458682321205675,1
0.3872980256965928,2.27181614700264,413103.2703533965,1.120512114116279,3.5664429532614514,15.999433625193047,0.10859504295236667,1
0.409572479800396,1.0415863761700497,247726.7202562332,1.2848584949294963,2.599787240911766,9.072633018835717,0.15754076847332926,1
0.1060132826329009,1.6201191937097206,70130.06881056835,0.6386270545577776,2.975146449194019,9.922822933435466,0.03563296276108371,1
0.4547987687112115,2.582180422393069,416825.5604988749,1.3253706670608016,2.3691166650933644,13.747582090428365,0.19196976468581312,1
0.2241047088448721,2.2836873754404587,221333.3750956863,0.9705862624477885,2.611930858720955,14.81450632406585,0.08580039861951579,1
0.1187467369302305,1.7743309855605651,153918.2913066492,0.6719346131059314,3.134232101104569,19.442844740704366,0.03788702722060107,1
0.3001839251367423,2.112300150109172,227968.5208961255,1.0761384203035,3.5599397406849205,11.391442136297574,0.08432275459780336,1
0.4614580260115848,1.7482972533250531,442506.2386914121,1.2180330884635735,3.570352135422164,14.383959550428418,0.1292472026591913,1
0.2950342069760904,1.9836999307705936,110305.55177195028,1.103966849239454,2.815755107886876,5.608106576988686,0.10477978221533017,1
0.0792824699425009,2.088229726398743,81015.98436997696,0.8893035288851433,3.693923781259104,15.327975609627174,0.021462941478309776,1
0.3760401879728964,1.6345240457867989,406493.32072326913,1.2150336174831893,2.3639021020389896,16.21475577841301,0.15907604111377624,1
0.2645432054492573,1.3202933180476748,222961.65504651476,1.187505561299574,1.5565353670470707,12.642263179725564,0.1699564372579125,1
0.1126942376470258,1.9717150220905333,49628.59513970727,0.8754009167897536,1.7662311466017802,6.605740831463492,0.06380492036042335,1
0.3735747781901919,1.2779606785357718,249812.78077979243,1.147928176285761,3.520152707081372,10.030633571812338,0.106124594378728,1
0.1724114186420385,2.459397606851028,128818.31706978168,0.9103198840066774,3.296629024037776,11.20734793127898,0.05229930859216473,1
0.443426394979923,1.4784871979079612,454791.3642486627,1.209562808406406,3.068791502010094,15.384448334517424,0.1444954454186521,1
0.3755433898396263,1.4706598124899797,275514.3790226633,1.1098642609008622,3.602399640438693,11.00462901798059,0.10424811995425733,1
